filename,app_result_type,app_raw_score,threshold,image_path,image_ext,width,height,aspect_ratio,long_edge,file_size_kb,python_stage3_score,abs_delta,expected_file_sha256,matched_file_sha256,hash_match,app_label_from_score,python_label_from_score,verdict
gA_331.jpg,genuine,0.022372,0.16,C:\Users\YUKI\Documents\Vivy\real_world_samples\Android\gA_331.jpg,.jpg,720,1502,0.4793608521970706,1502,48.9169921875,0.022371795028448105,2.049715518946671e-07,668f2208330777f10be4a2fbba0a035f3558c4f80d3516bb127b382f80da84a9,668f2208330777f10be4a2fbba0a035f3558c4f80d3516bb127b382f80da84a9,True,genuine,genuine,model_gap_or_data_shift
gA_332.jpg,genuine,0.032931,0.16,C:\Users\YUKI\Documents\Vivy\real_world_samples\Android\gA_332.jpg,.jpg,720,1502,0.4793608521970706,1502,48.9833984375,0.032930489629507065,5.103704929371178e-07,eda87cef5138bd6ed000640c2d2b2909ef7c7c7fa6869c1c45febc77e72e9abe,eda87cef5138bd6ed000640c2d2b2909ef7c7c7fa6869c1c45febc77e72e9abe,True,genuine,genuine,model_gap_or_data_shift
gA_333.jpg,genuine,0.077298,0.16,C:\Users\YUKI\Documents\Vivy\real_world_samples\Android\gA_333.jpg,.jpg,720,1530,0.47058823529411764,1530,51.1962890625,0.07729610800743103,1.8919925689753203e-06,ad1760b598e8d7947461839b79e8b7b1a610e80ae37f422e8fe77ac20627016a,ad1760b598e8d7947461839b79e8b7b1a610e80ae37f422e8fe77ac20627016a,True,genuine,genuine,model_gap_or_data_shift
gA_334.jpg,genuine,0.067328,0.16,C:\Users\YUKI\Documents\Vivy\real_world_samples\Android\gA_334.jpg,.jpg,720,1502,0.4793608521970706,1502,48.8193359375,0.06732605397701263,1.9460229873646817e-06,26e952a35c0305fc73a7e6b2905980c68d630206061c992f7e8557c9c2d1eb07,26e952a35c0305fc73a7e6b2905980c68d630206061c992f7e8557c9c2d1eb07,True,genuine,genuine,model_gap_or_data_shift
gA_335.jpg,genuine,0.082187,0.16,C:\Users\YUKI\Documents\Vivy\real_world_samples\Android\gA_335.jpg,.jpg,720,1530,0.47058823529411764,1530,51.1875,0.08218612521886826,8.74781131740554e-07,fe4c4cec26eb60ee420e3777347f33738aae99ad7950cc324aa4ad2c1ccf5ab8,fe4c4cec26eb60ee420e3777347f33738aae99ad7950cc324aa4ad2c1ccf5ab8,True,genuine,genuine,model_gap_or_data_shift
gA_336.jpg,unclear,0.159356,0.16,C:\Users\YUKI\Documents\Vivy\real_world_samples\Android\gA_336.jpg,.jpg,720,1530,0.47058823529411764,1530,50.3515625,0.15935593843460083,6.156539916757353e-08,58aa72ca995260da447ec26fe5ddfcae18e27fb46410f7d5e916fb3a708f34ed,58aa72ca995260da447ec26fe5ddfcae18e27fb46410f7d5e916fb3a708f34ed,True,genuine,genuine,model_gap_or_data_shift
gA_337.jpg,genuine,0.057086,0.16,C:\Users\YUKI\Documents\Vivy\real_world_samples\Android\gA_337.jpg,.jpg,720,1530,0.47058823529411764,1530,51.2587890625,0.05708742514252663,1.425142526628731e-06,7299dd0c6ce483073055ad5acd044cdc102d40a6d64f92c180b0006264a07a2c,7299dd0c6ce483073055ad5acd044cdc102d40a6d64f92c180b0006264a07a2c,True,genuine,genuine,model_gap_or_data_shift
gA_338.jpg,genuine,0.044168,0.16,C:\Users\YUKI\Documents\Vivy\real_world_samples\Android\gA_338.jpg,.jpg,720,1530,0.47058823529411764,1530,51.8544921875,0.044165872037410736,2.127962589262844e-06,61424261bade9569282fed4b452a1ff527a8f3e93bdbe01d101c3970046ba836,61424261bade9569282fed4b452a1ff527a8f3e93bdbe01d101c3970046ba836,True,genuine,genuine,model_gap_or_data_shift
gA_339.jpg,fraudulent,0.281413,0.16,C:\Users\YUKI\Documents\Vivy\real_world_samples\Android\gA_339.jpg,.jpg,720,1530,0.47058823529411764,1530,50.71875,0.28140512108802795,7.878911972070135e-06,808f5ac2513b3edb465dc465956448295f6d8cd959621ac3d1454cf51e2088ae,808f5ac2513b3edb465dc465956448295f6d8cd959621ac3d1454cf51e2088ae,True,fraudulent,fraudulent,model_gap_or_data_shift
gA_340.jpg,genuine,0.045387,0.16,C:\Users\YUKI\Documents\Vivy\real_world_samples\Android\gA_340.jpg,.jpg,720,1502,0.4793608521970706,1502,49.3935546875,0.045386847108602524,1.528913974729873e-07,70d8b5e068de5e37a5bcf01483f17570d0f5121dadc15b2a478ce104f67f3aaa,70d8b5e068de5e37a5bcf01483f17570d0f5121dadc15b2a478ce104f67f3aaa,True,genuine,genuine,model_gap_or_data_shift
gA_341.jpg,genuine,0.106818,0.16,C:\Users\YUKI\Documents\Vivy\real_world_samples\Android\gA_341.jpg,.jpg,720,1530,0.47058823529411764,1530,50.80859375,0.10681697726249695,1.0227375030480435e-06,d3695dcb8e1297770639d28fa0e89720a18472f40afa6c398831758140f44177,d3695dcb8e1297770639d28fa0e89720a18472f40afa6c398831758140f44177,True,genuine,genuine,model_gap_or_data_shift
gA_342.jpg,genuine,0.044905,0.16,C:\Users\YUKI\Documents\Vivy\real_world_samples\Android\gA_342.jpg,.jpg,720,1530,0.47058823529411764,1530,51.7265625,0.04490344598889351,1.5540111064915596e-06,8fcbaf392eaf8a8f2050b646ca21a0d33db7af075ea7d8f0172e7aa3ba13e8d4,8fcbaf392eaf8a8f2050b646ca21a0d33db7af075ea7d8f0172e7aa3ba13e8d4,True,genuine,genuine,model_gap_or_data_shift
gA_343.jpg,genuine,0.033375,0.16,C:\Users\YUKI\Documents\Vivy\real_world_samples\Android\gA_343.jpg,.jpg,720,1502,0.4793608521970706,1502,48.9072265625,0.03337443619966507,5.638003349323073e-07,bf290ba6331b711941179d2d5cd65de7ba97f90632dbd6edef40a07087986244,bf290ba6331b711941179d2d5cd65de7ba97f90632dbd6edef40a07087986244,True,genuine,genuine,model_gap_or_data_shift
gA_344.jpg,unclear,0.145888,0.16,C:\Users\YUKI\Documents\Vivy\real_world_samples\Android\gA_344.jpg,.jpg,720,1530,0.47058823529411764,1530,50.947265625,0.14588743448257446,5.655174255270179e-07,f16ec8d9cb7a5682cdf87645fc574fac274815f61060b5d158f7370ec382dbe1,f16ec8d9cb7a5682cdf87645fc574fac274815f61060b5d158f7370ec382dbe1,True,genuine,genuine,model_gap_or_data_shift
